Date,Time,Address,Players,Max Players,Version
14-01-2021,08:20:55,51.79.37.206:2303,69,99,2.00.146773
14-01-2021,08:25:56,51.79.37.206:2303,71,99,2.00.146773
14-01-2021,08:30:57,51.79.37.206:2303,71,99,2.00.146773
14-01-2021,08:35:58,51.79.37.206:2303,55,99,2.00.146773
14-01-2021,08:40:59,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,08:45:59,51.79.37.206:2303,55,99,2.00.146773
14-01-2021,08:51:01,51.79.37.206:2303,57,99,2.00.146773
14-01-2021,08:56:02,51.79.37.206:2303,57,99,2.00.146773
14-01-2021,09:01:03,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,09:06:04,51.79.37.206:2303,55,99,2.00.146773
14-01-2021,09:11:05,51.79.37.206:2303,55,99,2.00.146773
14-01-2021,09:16:07,51.79.37.206:2303,57,99,2.00.146773
14-01-2021,09:21:07,51.79.37.206:2303,56,99,2.00.146773
14-01-2021,09:26:08,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,09:31:09,51.79.37.206:2303,53,99,2.00.146773
14-01-2021,09:36:10,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,09:41:11,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,09:46:12,51.79.37.206:2303,36,99,2.00.146773
14-01-2021,09:51:13,51.79.37.206:2303,35,99,2.00.146773
14-01-2021,09:56:16,51.79.37.206:2303,33,99,2.00.146773
14-01-2021,10:01:18,51.79.37.206:2303,35,99,2.00.146773
14-01-2021,10:06:18,51.79.37.206:2303,35,99,2.00.146773
14-01-2021,10:11:19,51.79.37.206:2303,36,99,2.00.146773
14-01-2021,10:16:21,51.79.37.206:2303,38,99,2.00.146773
14-01-2021,10:21:22,51.79.37.206:2303,41,99,2.00.146773
14-01-2021,10:26:23,51.79.37.206:2303,41,99,2.00.146773
14-01-2021,10:31:24,51.79.37.206:2303,45,99,2.00.146773
14-01-2021,10:36:25,51.79.37.206:2303,45,99,2.00.146773
14-01-2021,10:41:26,51.79.37.206:2303,44,99,2.00.146773
14-01-2021,10:46:27,51.79.37.206:2303,45,99,2.00.146773
14-01-2021,10:51:28,51.79.37.206:2303,35,99,2.00.146773
14-01-2021,10:56:29,51.79.37.206:2303,31,99,2.00.146773
14-01-2021,11:01:30,51.79.37.206:2303,33,99,2.00.146773
14-01-2021,11:06:31,51.79.37.206:2303,33,99,2.00.146773
14-01-2021,11:11:31,51.79.37.206:2303,34,99,2.00.146773
14-01-2021,11:16:33,51.79.37.206:2303,34,99,2.00.146773
14-01-2021,11:21:34,51.79.37.206:2303,37,99,2.00.146773
14-01-2021,11:26:35,51.79.37.206:2303,38,99,2.00.146773
14-01-2021,11:31:36,51.79.37.206:2303,42,99,2.00.146773
14-01-2021,11:36:38,51.79.37.206:2303,41,99,2.00.146773
14-01-2021,11:41:39,51.79.37.206:2303,42,99,2.00.146773
14-01-2021,11:46:40,51.79.37.206:2303,41,99,2.00.146773
14-01-2021,11:51:41,51.79.37.206:2303,42,99,2.00.146773
14-01-2021,11:56:42,51.79.37.206:2303,39,99,2.00.146773
14-01-2021,12:01:43,51.79.37.206:2303,43,99,2.00.146773
14-01-2021,12:06:44,51.79.37.206:2303,46,99,2.00.146773
14-01-2021,12:11:45,51.79.37.206:2303,48,99,2.00.146773
14-01-2021,12:16:46,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,12:21:47,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,12:26:48,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,12:31:49,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,12:36:50,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,12:41:51,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,12:46:52,51.79.37.206:2303,58,99,2.00.146773
14-01-2021,12:51:53,51.79.37.206:2303,56,99,2.00.146773
14-01-2021,12:56:54,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,13:01:55,51.79.37.206:2303,46,99,2.00.146773
14-01-2021,13:06:56,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,13:11:57,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,13:16:58,51.79.37.206:2303,50,99,2.00.146773
14-01-2021,13:21:59,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,13:26:59,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,13:32:01,51.79.37.206:2303,50,99,2.00.146773
14-01-2021,13:37:02,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,13:42:03,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,13:47:18,51.79.37.206:2303,52,99,2.00.146773
14-01-2021,13:52:19,51.79.37.206:2303,51,99,2.00.146773
14-01-2021,13:57:20,51.79.37.206:2303,54,99,2.00.146773
14-01-2021,14:02:21,51.79.37.206:2303,57,99,2.00.146773
14-01-2021,14:07:21,51.79.37.206:2303,58,99,2.00.146773
14-01-2021,14:12:23,51.79.37.206:2303,61,99,2.00.146773
14-01-2021,14:17:23,51.79.37.206:2303,67,99,2.00.146773
14-01-2021,14:22:25,51.79.37.206:2303,73,99,2.00.146773
14-01-2021,14:27:26,51.79.37.206:2303,70,99,2.00.146773
14-01-2021,14:32:27,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,14:37:28,51.79.37.206:2303,75,99,2.00.146773
14-01-2021,14:42:29,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,14:47:30,51.79.37.206:2303,76,99,2.00.146773
14-01-2021,14:52:31,51.79.37.206:2303,81,99,2.00.146773
14-01-2021,14:57:32,51.79.37.206:2303,76,99,2.00.146773
14-01-2021,15:02:33,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,15:07:34,51.79.37.206:2303,73,99,2.00.146773
14-01-2021,15:12:35,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,15:17:36,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,15:22:37,51.79.37.206:2303,63,99,2.00.146773
14-01-2021,15:27:38,51.79.37.206:2303,73,99,2.00.146773
14-01-2021,15:32:39,51.79.37.206:2303,80,99,2.00.146773
14-01-2021,15:37:40,51.79.37.206:2303,80,99,2.00.146773
14-01-2021,15:42:41,51.79.37.206:2303,81,99,2.00.146773
14-01-2021,15:47:42,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,15:52:43,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,15:57:44,51.79.37.206:2303,89,99,2.00.146773
14-01-2021,16:02:45,51.79.37.206:2303,92,99,2.00.146773
14-01-2021,16:07:46,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,16:12:47,51.79.37.206:2303,93,99,2.00.146773
14-01-2021,16:22:49,51.79.37.206:2303,49,99,2.00.146773
14-01-2021,16:27:50,51.79.37.206:2303,59,99,2.00.146773
14-01-2021,16:32:51,51.79.37.206:2303,65,99,2.00.146773
14-01-2021,16:37:52,51.79.37.206:2303,68,99,2.00.146773
14-01-2021,16:42:53,51.79.37.206:2303,70,99,2.00.146773
14-01-2021,16:47:54,51.79.37.206:2303,70,99,2.00.146773
14-01-2021,16:52:55,51.79.37.206:2303,71,99,2.00.146773
14-01-2021,16:57:57,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,17:02:58,51.79.37.206:2303,83,99,2.00.146773
14-01-2021,17:07:59,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,17:12:59,51.79.37.206:2303,87,99,2.00.146773
14-01-2021,17:18:01,51.79.37.206:2303,70,99,2.00.146773
14-01-2021,17:23:03,51.79.37.206:2303,77,99,2.00.146773
14-01-2021,17:28:04,51.79.37.206:2303,79,99,2.00.146773
14-01-2021,17:33:05,51.79.37.206:2303,77,99,2.00.146773
14-01-2021,17:38:06,51.79.37.206:2303,79,99,2.00.146773
14-01-2021,17:43:07,51.79.37.206:2303,81,99,2.00.146773
14-01-2021,17:48:08,51.79.37.206:2303,76,99,2.00.146773
14-01-2021,17:53:09,51.79.37.206:2303,84,99,2.00.146773
14-01-2021,17:58:10,51.79.37.206:2303,83,99,2.00.146773
14-01-2021,18:03:11,51.79.37.206:2303,90,99,2.00.146773
14-01-2021,18:08:12,51.79.37.206:2303,90,99,2.00.146773
14-01-2021,18:13:13,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,18:18:14,51.79.37.206:2303,92,99,2.00.146773
14-01-2021,18:23:15,51.79.37.206:2303,93,99,2.00.146773
14-01-2021,18:28:16,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,18:33:17,51.79.37.206:2303,77,99,2.00.146773
14-01-2021,18:38:18,51.79.37.206:2303,77,99,2.00.146773
14-01-2021,18:43:19,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,18:48:21,51.79.37.206:2303,83,99,2.00.146773
14-01-2021,18:53:22,51.79.37.206:2303,87,99,2.00.146773
14-01-2021,18:58:23,51.79.37.206:2303,87,99,2.00.146773
14-01-2021,19:03:24,51.79.37.206:2303,87,99,2.00.146773
14-01-2021,19:08:25,51.79.37.206:2303,90,99,2.00.146773
14-01-2021,19:13:26,51.79.37.206:2303,95,99,2.00.146773
14-01-2021,19:18:27,51.79.37.206:2303,94,99,2.00.146773
14-01-2021,19:23:28,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,19:28:30,51.79.37.206:2303,84,99,2.00.146773
14-01-2021,19:33:33,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,19:38:35,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,19:43:36,51.79.37.206:2303,81,99,2.00.146773
14-01-2021,19:48:37,51.79.37.206:2303,83,99,2.00.146773
14-01-2021,19:53:38,51.79.37.206:2303,84,99,2.00.146773
14-01-2021,19:58:39,51.79.37.206:2303,84,99,2.00.146773
14-01-2021,20:03:40,51.79.37.206:2303,68,99,2.00.146773
14-01-2021,20:08:42,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,20:13:43,51.79.37.206:2303,74,99,2.00.146773
14-01-2021,20:18:44,51.79.37.206:2303,79,99,2.00.146773
14-01-2021,20:23:46,51.79.37.206:2303,78,99,2.00.146773
14-01-2021,20:28:47,51.79.37.206:2303,84,99,2.00.146773
14-01-2021,20:33:48,51.79.37.206:2303,89,99,2.00.146773
14-01-2021,20:38:49,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,20:43:50,51.79.37.206:2303,95,99,2.00.146773
14-01-2021,20:48:51,51.79.37.206:2303,99,99,2.00.146773
14-01-2021,20:53:52,51.79.37.206:2303,97,99,2.00.146773
14-01-2021,20:58:53,51.79.37.206:2303,99,99,2.00.146773
14-01-2021,21:03:54,51.79.37.206:2303,99,99,2.00.146773
14-01-2021,21:08:55,51.79.37.206:2303,97,99,2.00.146773
14-01-2021,21:13:56,51.79.37.206:2303,97,99,2.00.146773
14-01-2021,21:18:57,51.79.37.206:2303,98,99,2.00.146773
14-01-2021,21:23:58,51.79.37.206:2303,99,99,2.00.146773
14-01-2021,21:28:59,51.79.37.206:2303,99,99,2.00.146773
14-01-2021,21:33:59,51.79.37.206:2303,98,99,2.00.146773
14-01-2021,21:39:01,51.79.37.206:2303,90,99,2.00.146773
14-01-2021,21:44:02,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,21:49:03,51.79.37.206:2303,89,99,2.00.146773
14-01-2021,21:54:04,51.79.37.206:2303,90,99,2.00.146773
14-01-2021,21:59:05,51.79.37.206:2303,96,99,2.00.146773
14-01-2021,22:04:06,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,22:09:07,51.79.37.206:2303,91,99,2.00.146773
14-01-2021,22:14:08,51.79.37.206:2303,96,99,2.00.146773
14-01-2021,22:19:09,51.79.37.206:2303,97,99,2.00.146773
14-01-2021,22:24:10,51.79.37.206:2303,95,99,2.00.146773
14-01-2021,22:29:11,51.79.37.206:2303,97,99,2.00.146773
14-01-2021,22:34:12,51.79.37.206:2303,75,99,2.00.146773
14-01-2021,22:39:13,51.79.37.206:2303,80,99,2.00.146773
14-01-2021,22:44:14,51.79.37.206:2303,85,99,2.00.146773
14-01-2021,22:49:15,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,22:54:16,51.79.37.206:2303,85,99,2.00.146773
14-01-2021,22:59:17,51.79.37.206:2303,86,99,2.00.146773
14-01-2021,23:04:18,51.79.37.206:2303,82,99,2.00.146773
14-01-2021,23:09:19,51.79.37.206:2303,75,99,2.00.146773
14-01-2021,23:14:20,51.79.37.206:2303,78,99,2.00.146773
14-01-2021,23:19:21,51.79.37.206:2303,80,99,2.00.146773
14-01-2021,23:24:22,51.79.37.206:2303,83,99,2.00.146773
14-01-2021,23:29:23,51.79.37.206:2303,80,99,2.00.146773
14-01-2021,23:34:24,51.79.37.206:2303,88,99,2.00.146773
14-01-2021,23:39:25,51.79.37.206:2303,92,99,2.00.146773
14-01-2021,23:44:26,51.79.37.206:2303,92,99,2.00.146773
14-01-2021,23:49:27,51.79.37.206:2303,92,99,2.00.146773
14-01-2021,23:54:28,51.79.37.206:2303,78,99,2.00.146773
14-01-2021,23:59:29,51.79.37.206:2303,72,99,2.00.146773
15-01-2021,00:04:30,51.79.37.206:2303,76,99,2.00.146773
15-01-2021,00:09:31,51.79.37.206:2303,81,99,2.00.146773
15-01-2021,00:14:32,51.79.37.206:2303,86,99,2.00.146773
15-01-2021,00:19:33,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,00:24:34,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,00:29:35,51.79.37.206:2303,95,99,2.00.146773
15-01-2021,00:34:36,51.79.37.206:2303,93,99,2.00.146773
15-01-2021,00:39:37,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,00:44:38,51.79.37.206:2303,95,99,2.00.146773
15-01-2021,00:49:39,51.79.37.206:2303,98,99,2.00.146773
15-01-2021,00:54:40,51.79.37.206:2303,98,99,2.00.146773
15-01-2021,00:59:41,51.79.37.206:2303,98,99,2.00.146773
15-01-2021,01:04:42,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,01:09:43,51.79.37.206:2303,73,99,2.00.146773
15-01-2021,01:14:44,51.79.37.206:2303,70,99,2.00.146773
15-01-2021,01:19:45,51.79.37.206:2303,69,99,2.00.146773
15-01-2021,01:24:46,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,01:29:47,51.79.37.206:2303,77,99,2.00.146773
15-01-2021,01:34:48,51.79.37.206:2303,78,99,2.00.146773
15-01-2021,01:39:49,51.79.37.206:2303,83,99,2.00.146773
15-01-2021,01:44:50,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,01:49:51,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,01:54:52,51.79.37.206:2303,93,99,2.00.146773
15-01-2021,01:59:54,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,02:04:55,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,02:09:56,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,02:14:57,51.79.37.206:2303,95,99,2.00.146773
15-01-2021,02:19:58,51.79.37.206:2303,94,99,2.00.146773
15-01-2021,02:24:59,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,02:29:59,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,02:35:01,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,02:40:02,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,02:45:03,51.79.37.206:2303,81,99,2.00.146773
15-01-2021,02:50:04,51.79.37.206:2303,90,99,2.00.146773
15-01-2021,02:55:05,51.79.37.206:2303,89,99,2.00.146773
15-01-2021,03:00:06,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,03:05:07,51.79.37.206:2303,90,99,2.00.146773
15-01-2021,03:10:09,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,03:15:09,51.79.37.206:2303,94,99,2.00.146773
15-01-2021,03:20:11,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,03:25:11,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,03:30:13,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,03:35:15,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,03:40:16,51.79.37.206:2303,90,99,2.00.146773
15-01-2021,03:45:17,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,03:50:18,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,03:55:19,51.79.37.206:2303,98,99,2.00.146773
15-01-2021,04:00:20,51.79.37.206:2303,93,99,2.00.146773
15-01-2021,04:05:21,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,04:10:21,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,04:15:23,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,04:20:24,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,04:25:24,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,04:30:25,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,04:35:27,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,04:40:28,51.79.37.206:2303,84,99,2.00.146773
15-01-2021,04:45:29,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,04:50:30,51.79.37.206:2303,80,99,2.00.146773
15-01-2021,04:55:31,51.79.37.206:2303,82,99,2.00.146773
15-01-2021,05:00:31,51.79.37.206:2303,86,99,2.00.146773
15-01-2021,05:05:33,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,05:10:33,51.79.37.206:2303,88,99,2.00.146773
15-01-2021,05:15:34,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,05:20:36,51.79.37.206:2303,94,99,2.00.146773
15-01-2021,05:25:37,51.79.37.206:2303,95,99,2.00.146773
15-01-2021,05:30:38,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,05:35:38,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,05:40:39,51.79.37.206:2303,98,99,2.00.146773
15-01-2021,05:45:40,51.79.37.206:2303,77,99,2.00.146773
15-01-2021,05:50:42,51.79.37.206:2303,82,99,2.00.146773
15-01-2021,05:55:43,51.79.37.206:2303,83,99,2.00.146773
15-01-2021,06:00:43,51.79.37.206:2303,88,99,2.00.146773
15-01-2021,06:05:45,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,06:10:46,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,06:15:46,51.79.37.206:2303,92,99,2.00.146773
15-01-2021,06:20:47,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,06:25:49,51.79.37.206:2303,96,99,2.00.146773
15-01-2021,06:30:49,51.79.37.206:2303,91,99,2.00.146773
15-01-2021,06:35:51,51.79.37.206:2303,89,99,2.00.146773
15-01-2021,06:40:51,51.79.37.206:2303,89,99,2.00.146773
15-01-2021,06:45:52,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,06:50:54,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,06:55:55,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,07:00:56,51.79.37.206:2303,89,99,2.00.146773
15-01-2021,07:05:57,51.79.37.206:2303,68,99,2.00.146773
15-01-2021,07:10:57,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,07:15:59,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,07:20:59,51.79.37.206:2303,72,99,2.00.146773
15-01-2021,07:26:00,51.79.37.206:2303,73,99,2.00.146773
15-01-2021,07:31:02,51.79.37.206:2303,74,99,2.00.146773
15-01-2021,07:36:02,51.79.37.206:2303,73,99,2.00.146773
15-01-2021,07:41:04,51.79.37.206:2303,70,99,2.00.146773
15-01-2021,07:46:05,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,07:51:05,51.79.37.206:2303,68,99,2.00.146773
15-01-2021,07:56:06,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,08:01:07,51.79.37.206:2303,55,99,2.00.146773
15-01-2021,08:06:09,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,08:11:09,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,08:16:11,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,08:21:12,51.79.37.206:2303,52,99,2.00.146773
15-01-2021,08:26:13,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,08:36:15,51.79.37.206:2303,0,99,2.00.146773
15-01-2021,08:41:16,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,08:46:17,51.79.37.206:2303,56,99,2.00.146773
15-01-2021,08:51:17,51.79.37.206:2303,55,99,2.00.146773
15-01-2021,08:56:18,51.79.37.206:2303,41,99,2.00.146773
15-01-2021,09:01:20,51.79.37.206:2303,41,99,2.00.146773
15-01-2021,09:06:20,51.79.37.206:2303,39,99,2.00.146773
15-01-2021,09:11:21,51.79.37.206:2303,40,99,2.00.146773
15-01-2021,09:16:23,51.79.37.206:2303,44,99,2.00.146773
15-01-2021,09:26:25,51.79.37.206:2303,46,99,2.00.146773
15-01-2021,09:31:26,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,09:36:27,51.79.37.206:2303,51,99,2.00.146773
15-01-2021,09:41:28,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,09:46:29,51.79.37.206:2303,52,99,2.00.146773
15-01-2021,09:51:29,51.79.37.206:2303,51,99,2.00.146773
15-01-2021,09:56:32,51.79.37.206:2303,47,99,2.00.146773
15-01-2021,10:01:34,51.79.37.206:2303,44,99,2.00.146773
15-01-2021,10:06:34,51.79.37.206:2303,46,99,2.00.146773
15-01-2021,10:11:35,51.79.37.206:2303,44,99,2.00.146773
15-01-2021,10:16:36,51.79.37.206:2303,46,99,2.00.146773
15-01-2021,10:21:37,51.79.37.206:2303,52,99,2.00.146773
15-01-2021,10:26:39,51.79.37.206:2303,54,99,2.00.146773
15-01-2021,10:31:40,51.79.37.206:2303,50,99,2.00.146773
15-01-2021,10:36:41,51.79.37.206:2303,53,99,2.00.146773
15-01-2021,10:41:41,51.79.37.206:2303,55,99,2.00.146773
15-01-2021,10:46:43,51.79.37.206:2303,60,99,2.00.146773
15-01-2021,10:51:43,51.79.37.206:2303,59,99,2.00.146773
15-01-2021,10:56:45,51.79.37.206:2303,47,99,2.00.146773
15-01-2021,11:01:45,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,11:06:46,51.79.37.206:2303,48,99,2.00.146773
15-01-2021,11:11:47,51.79.37.206:2303,48,99,2.00.146773
15-01-2021,11:16:48,51.79.37.206:2303,47,99,2.00.146773
15-01-2021,11:21:49,51.79.37.206:2303,47,99,2.00.146773
15-01-2021,11:26:50,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,11:31:51,51.79.37.206:2303,47,99,2.00.146773
15-01-2021,11:36:52,51.79.37.206:2303,41,99,2.00.146773
15-01-2021,11:41:54,51.79.37.206:2303,44,99,2.00.146773
15-01-2021,11:46:54,51.79.37.206:2303,44,99,2.00.146773
15-01-2021,11:51:55,51.79.37.206:2303,43,99,2.00.146773
15-01-2021,11:56:56,51.79.37.206:2303,46,99,2.00.146773
15-01-2021,12:01:57,51.79.37.206:2303,48,99,2.00.146773
15-01-2021,12:06:58,51.79.37.206:2303,46,99,2.00.146773
15-01-2021,12:11:59,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,12:17:00,51.79.37.206:2303,52,99,2.00.146773
15-01-2021,12:22:01,51.79.37.206:2303,50,99,2.00.146773
15-01-2021,12:27:02,51.79.37.206:2303,49,99,2.00.146773
15-01-2021,12:32:03,51.79.37.206:2303,48,99,2.00.146773
15-01-2021,12:37:04,51.79.37.206:2303,50,99,2.00.146773
15-01-2021,12:42:05,51.79.37.206:2303,55,99,2.00.146773
15-01-2021,12:47:06,51.79.37.206:2303,56,99,2.00.146773
15-01-2021,12:52:07,51.79.37.206:2303,56,99,2.00.146773
15-01-2021,12:57:08,51.79.37.206:2303,57,99,2.00.146773
15-01-2021,13:02:09,51.79.37.206:2303,57,99,2.00.146773
15-01-2021,13:07:11,51.79.37.206:2303,60,99,2.00.146773
15-01-2021,13:12:11,51.79.37.206:2303,65,99,2.00.146773
15-01-2021,13:17:12,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,13:22:13,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,13:27:14,51.79.37.206:2303,66,99,2.00.146773
15-01-2021,13:32:15,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,13:37:16,51.79.37.206:2303,68,99,2.00.146773
15-01-2021,13:42:17,51.79.37.206:2303,69,99,2.00.146773
15-01-2021,13:47:20,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,13:52:20,51.79.37.206:2303,66,99,2.00.146773
15-01-2021,13:57:21,51.79.37.206:2303,65,99,2.00.146773
15-01-2021,14:02:22,51.79.37.206:2303,68,99,2.00.146773
15-01-2021,14:07:23,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,14:12:24,51.79.37.206:2303,65,99,2.00.146773
15-01-2021,14:17:25,51.79.37.206:2303,65,99,2.00.146773
15-01-2021,14:22:26,51.79.37.206:2303,63,99,2.00.146773
15-01-2021,14:27:27,51.79.37.206:2303,67,99,2.00.146773
15-01-2021,14:32:28,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,14:37:29,51.79.37.206:2303,69,99,2.00.146773
15-01-2021,14:42:30,51.79.37.206:2303,77,99,2.00.146773
15-01-2021,14:47:31,51.79.37.206:2303,77,99,2.00.146773
15-01-2021,14:52:32,51.79.37.206:2303,80,99,2.00.146773
15-01-2021,14:57:33,51.79.37.206:2303,75,99,2.00.146773
15-01-2021,15:02:34,51.79.37.206:2303,81,99,2.00.146773
15-01-2021,15:07:35,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,15:12:36,51.79.37.206:2303,84,99,2.00.146773
15-01-2021,15:17:37,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,15:22:38,51.79.37.206:2303,87,99,2.00.146773
15-01-2021,15:27:39,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,15:32:40,51.79.37.206:2303,70,99,2.00.146773
15-01-2021,15:37:41,51.79.37.206:2303,69,99,2.00.146773
15-01-2021,15:42:42,51.79.37.206:2303,68,99,2.00.146773
15-01-2021,15:47:43,51.79.37.206:2303,74,99,2.00.146773
15-01-2021,15:52:44,51.79.37.206:2303,75,99,2.00.146773
15-01-2021,15:57:45,51.79.37.206:2303,76,99,2.00.146773
15-01-2021,16:02:46,51.79.37.206:2303,78,99,2.00.146773
15-01-2021,16:07:47,51.79.37.206:2303,76,99,2.00.146773
15-01-2021,16:12:48,51.79.37.206:2303,84,99,2.00.146773
15-01-2021,16:17:50,51.79.37.206:2303,80,99,2.00.146773
15-01-2021,16:22:51,51.79.37.206:2303,51,99,2.00.146773
15-01-2021,16:27:52,51.79.37.206:2303,71,99,2.00.146773
15-01-2021,16:32:52,51.79.37.206:2303,76,99,2.00.146773
15-01-2021,16:37:54,51.79.37.206:2303,75,99,2.00.146773
15-01-2021,16:42:56,51.79.37.206:2303,77,99,2.00.146773
15-01-2021,16:47:57,51.79.37.206:2303,79,99,2.00.146773
15-01-2021,16:52:57,51.79.37.206:2303,82,99,2.00.146773
15-01-2021,16:57:58,51.79.37.206:2303,82,99,2.00.146773
15-01-2021,17:02:59,51.79.37.206:2303,83,99,2.00.146773
15-01-2021,17:08:01,51.79.37.206:2303,86,99,2.00.146773
15-01-2021,17:13:01,51.79.37.206:2303,85,99,2.00.146773
15-01-2021,17:18:03,51.79.37.206:2303,88,99,2.00.146773
15-01-2021,17:23:03,51.79.37.206:2303,93,99,2.00.146773
15-01-2021,17:28:04,51.79.37.206:2303,95,99,2.00.146773
15-01-2021,17:33:05,51.79.37.206:2303,97,99,2.00.146773
15-01-2021,17:38:06,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,17:43:07,51.79.37.206:2303,99,99,2.00.146773
15-01-2021,17:48:08,51.79.37.206:2303,83,99,2.00.146773
15-01-2021,17:53:10,51.79.37.206:2303,87,99,2.00.146773
